restart_count,cpu_usage_pct,memory_usage_pct,pod_ready,last_exit_code,waiting_reason,oom_killed_count,image_pull_errors,failed_scheduling_events,readiness_probe_failures,label
1,9.2,18.2,0,0,Pending,0,0,3,0,scheduling_failure
6,88.1,74.2,0,0,CrashLoopBackOff,0,0,0,4,probe_failure
0,28.4,50.4,0,0,Running,0,0,0,0,healthy
0,42.4,10.6,1,0,Unknown,0,0,0,1,healthy
7,76.5,79.5,0,2,CrashLoopBackOff,0,0,0,6,probe_failure
2,83.0,61.9,0,1,Running,0,0,0,1,crash_loop
8,79.2,66.3,0,1,Error,0,0,0,4,probe_failure
1,4.0,18.3,0,0,Unschedulable,0,0,6,0,scheduling_failure
1,13.3,24.7,0,0,ErrImagePull,0,4,0,0,image_pull_error
4,48.5,98.5,0,137,Error,1,0,0,0,oom_killed
9,76.2,79.5,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
4,78.5,78.2,0,2,Error,0,0,0,3,probe_failure
1,4.9,42.1,1,0,Running,0,0,0,0,healthy
7,75.2,72.7,0,1,Error,0,0,0,2,probe_failure
1,74.6,88.5,1,132,CrashLoopBackOff,2,0,0,1,oom_killed
8,68.8,69.2,0,1,Error,0,0,0,5,probe_failure
0,0.0,43.7,1,0,Running,0,0,0,0,healthy
4,45.1,100.0,0,137,Error,6,0,0,4,oom_killed
2,38.3,59.3,0,0,Error,0,0,0,1,probe_failure
0,15.6,24.1,1,0,Running,0,0,0,0,healthy
0,20.2,47.3,1,0,Unknown,0,0,0,0,healthy
0,0.7,50.5,1,0,Running,0,0,0,1,healthy
1,38.9,68.8,0,1,Running,0,0,0,8,probe_failure
0,56.9,23.1,1,0,Running,0,0,0,0,healthy
6,76.1,74.3,0,2,Error,0,0,0,4,crash_loop
0,21.4,14.7,0,0,Pending,0,5,0,0,image_pull_error
5,52.5,91.9,0,129,CrashLoopBackOff,4,0,0,2,oom_killed
1,22.4,36.1,1,0,Unknown,0,0,0,0,healthy
1,10.3,10.8,0,0,ErrImagePull,0,8,0,0,image_pull_error
4,52.8,73.0,0,0,Running,0,0,0,3,probe_failure
8,81.0,85.6,0,1,CrashLoopBackOff,0,0,0,6,probe_failure
3,62.1,79.5,1,138,CrashLoopBackOff,1,0,0,1,oom_killed
0,4.6,17.1,0,0,ContainerCreating,0,0,1,0,scheduling_failure
1,16.6,47.1,1,0,Running,0,0,0,0,healthy
0,26.0,41.6,1,0,Running,0,0,0,0,healthy
0,18.7,9.3,0,0,Pending,0,5,0,0,image_pull_error
8,75.1,92.1,0,89,Error,5,0,0,3,oom_killed
1,35.6,40.7,1,0,Running,0,0,0,0,healthy
9,84.0,54.5,0,1,CrashLoopBackOff,0,0,0,1,crash_loop
0,12.0,32.8,1,0,Running,0,0,0,1,healthy
0,35.6,40.4,1,0,Running,0,0,0,0,healthy
0,0.0,7.4,0,0,Unschedulable,0,0,5,0,scheduling_failure
1,42.3,87.5,0,139,CrashLoopBackOff,0,0,0,3,oom_killed
7,38.7,35.3,0,2,Running,0,0,0,5,crash_loop
0,7.9,10.5,1,0,Running,0,0,0,0,healthy
0,4.9,31.0,0,0,ErrImagePull,0,6,0,0,image_pull_error
0,2.9,27.8,1,0,Running,0,0,0,0,healthy
4,80.5,82.8,0,2,Error,0,0,0,2,crash_loop
9,64.5,81.9,1,1,CrashLoopBackOff,0,0,0,6,probe_failure
1,14.9,22.7,1,0,Running,0,0,0,1,healthy
8,71.6,55.8,0,0,CrashLoopBackOff,0,0,0,4,probe_failure
9,89.3,72.4,0,0,CrashLoopBackOff,0,0,0,3,probe_failure
6,82.8,61.1,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
1,22.4,45.5,1,0,Running,0,0,0,0,healthy
1,8.3,15.1,0,0,Unschedulable,0,0,7,0,scheduling_failure
1,21.4,60.2,1,0,Running,0,0,0,0,healthy
8,64.3,69.3,0,0,CrashLoopBackOff,0,0,0,6,probe_failure
3,47.7,100.0,0,137,CrashLoopBackOff,3,0,0,3,oom_killed
0,34.2,47.7,1,0,Running,0,0,0,0,healthy
0,15.1,68.2,1,0,Unknown,0,0,0,0,healthy
10,73.4,71.4,0,1,Error,0,0,0,4,probe_failure
0,11.9,22.3,0,0,Pending,0,6,0,0,image_pull_error
0,54.4,75.6,1,86,OOMKilled,2,0,0,2,oom_killed
0,12.1,64.2,1,0,Running,0,0,0,1,healthy
0,0.0,37.6,1,0,Running,0,0,0,0,healthy
7,73.2,68.1,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
8,85.6,79.5,0,1,Error,0,0,0,4,probe_failure
9,75.6,76.9,1,1,CrashLoopBackOff,0,0,0,5,probe_failure
0,19.7,40.9,1,0,Running,0,0,0,1,healthy
4,50.5,84.1,0,134,Error,1,0,0,3,oom_killed
10,81.0,57.9,0,2,CrashLoopBackOff,0,0,0,3,probe_failure
0,25.6,18.1,0,0,ErrImagePull,0,6,0,0,image_pull_error
0,9.3,21.2,0,0,ImagePullBackOff,0,7,0,1,image_pull_error
1,7.2,58.8,1,0,Running,0,0,0,0,healthy
3,59.9,70.9,0,3,CrashLoopBackOff,0,0,0,3,crash_loop
1,16.8,38.3,1,0,Running,0,0,0,0,healthy
9,58.7,81.1,0,2,CrashLoopBackOff,0,0,0,8,crash_loop
6,30.1,87.3,0,133,OOMKilled,1,0,0,1,oom_killed
0,23.5,20.4,1,0,Unknown,0,0,0,0,healthy
0,43.6,40.5,1,0,Running,0,0,0,0,healthy
0,37.5,49.5,1,0,Unknown,0,0,0,0,healthy
0,29.6,44.9,1,0,Running,0,0,0,0,healthy
9,76.2,79.7,0,1,CrashLoopBackOff,0,0,0,4,crash_loop
0,17.4,51.3,1,0,Running,0,0,0,0,healthy
4,69.1,75.7,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,27.6,35.2,1,0,Running,0,0,0,1,healthy
2,38.5,47.6,0,0,Running,0,0,0,5,probe_failure
0,17.5,49.3,1,0,Running,0,0,0,0,healthy
8,73.7,67.3,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
1,14.4,10.6,0,0,Unschedulable,0,0,1,0,scheduling_failure
0,11.5,10.6,0,0,ContainerCreating,0,0,6,1,scheduling_failure
7,77.2,78.1,0,2,CrashLoopBackOff,0,0,0,4,probe_failure
9,34.0,79.7,0,1,CrashLoopBackOff,0,0,0,4,crash_loop
0,0.0,36.2,1,0,Running,0,0,0,0,healthy
8,78.9,70.5,0,0,CrashLoopBackOff,0,0,0,3,probe_failure
7,67.8,73.4,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
0,34.4,25.5,1,0,Running,0,0,0,0,healthy
0,17.8,52.5,1,0,Running,0,0,0,0,healthy
7,86.2,62.8,0,1,CrashLoopBackOff,0,0,0,0,probe_failure
0,45.8,38.2,1,0,Running,0,0,0,0,healthy
1,25.5,44.0,1,0,Running,0,0,0,1,healthy
9,86.5,74.4,0,2,CrashLoopBackOff,0,0,0,5,probe_failure
0,12.4,9.9,0,0,ErrImagePull,0,6,0,0,image_pull_error
0,3.1,41.7,1,0,Unknown,0,0,0,0,healthy
0,5.3,7.0,0,0,Unschedulable,0,0,7,0,scheduling_failure
0,6.7,8.5,0,0,ContainerCreating,0,0,4,1,scheduling_failure
10,70.6,77.4,0,0,Error,0,0,0,4,probe_failure
0,18.6,37.5,1,0,Running,0,0,0,0,healthy
10,72.6,75.1,0,2,CrashLoopBackOff,0,0,0,3,probe_failure
1,18.6,36.2,1,0,Running,0,0,0,0,healthy
0,29.1,40.4,1,0,Unknown,0,0,0,0,healthy
0,29.9,32.5,1,0,Running,0,0,0,0,healthy
0,7.9,19.2,0,0,Unschedulable,0,0,4,0,scheduling_failure
0,47.1,49.0,1,1,Error,0,0,0,5,probe_failure
0,28.9,28.1,1,0,Running,0,0,0,0,healthy
0,22.5,41.4,1,0,Unknown,0,0,0,0,healthy
5,77.5,81.9,0,1,Error,0,0,0,3,probe_failure
1,23.3,30.7,1,0,Running,0,0,0,0,healthy
0,12.1,26.2,1,0,Running,0,0,0,0,healthy
6,66.4,65.5,0,1,Error,0,0,0,6,crash_loop
1,20.5,30.5,1,0,Running,0,0,0,0,healthy
10,74.9,71.8,0,1,Error,0,0,0,4,probe_failure
1,37.5,68.8,1,0,Running,0,0,0,0,healthy
3,38.7,61.6,0,0,Error,0,0,0,3,probe_failure
10,77.1,73.0,0,0,CrashLoopBackOff,0,0,0,2,probe_failure
6,68.9,73.2,0,1,CrashLoopBackOff,0,0,0,6,crash_loop
4,36.0,99.5,0,138,OOMKilled,1,0,0,3,oom_killed
1,30.9,57.2,0,1,CrashLoopBackOff,0,0,0,6,probe_failure
3,30.5,89.0,0,140,Error,6,0,0,1,oom_killed
0,14.2,48.8,1,0,Unknown,0,0,0,0,healthy
6,70.6,64.9,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
10,70.8,70.1,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
7,78.7,67.4,0,0,CrashLoopBackOff,0,0,0,6,probe_failure
1,8.9,17.5,0,0,Unschedulable,0,0,6,1,scheduling_failure
7,83.2,72.7,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,27.3,45.4,1,0,Running,0,0,0,0,healthy
0,48.5,59.8,0,0,Error,0,0,0,10,probe_failure
0,27.4,40.0,1,0,Unknown,0,0,0,0,healthy
1,55.1,49.3,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
4,68.3,62.4,0,2,Error,0,0,0,1,crash_loop
1,17.9,40.1,1,0,Running,0,0,0,1,healthy
0,10.4,9.4,0,0,Pending,0,0,7,0,scheduling_failure
1,59.3,41.1,0,1,CrashLoopBackOff,0,0,0,6,probe_failure
0,18.3,32.2,1,0,Unknown,0,0,0,0,healthy
9,66.9,59.3,0,2,CrashLoopBackOff,0,0,0,4,probe_failure
10,76.7,80.1,0,2,CrashLoopBackOff,0,0,0,5,probe_failure
0,26.4,29.2,1,0,Unknown,0,0,0,0,healthy
2,41.2,53.6,0,0,CrashLoopBackOff,0,0,0,9,probe_failure
0,10.1,3.4,0,0,Pending,0,0,4,1,scheduling_failure
3,49.1,90.2,0,140,Error,2,0,0,2,oom_killed
0,17.8,36.9,1,0,Unknown,0,0,0,1,healthy
1,56.4,88.1,1,142,Error,2,0,0,3,oom_killed
1,23.5,93.1,0,133,Error,3,0,0,2,oom_killed
1,12.6,14.8,0,0,ImagePullBackOff,0,7,0,1,image_pull_error
0,13.4,51.8,1,0,Running,0,0,0,0,healthy
8,46.6,79.7,0,2,CrashLoopBackOff,0,0,0,3,crash_loop
1,70.5,61.6,0,1,CrashLoopBackOff,0,0,0,4,crash_loop
8,65.5,60.7,0,2,CrashLoopBackOff,0,0,0,5,probe_failure
0,26.4,21.6,0,0,ErrImagePull,0,3,0,0,image_pull_error
9,77.0,55.3,0,0,CrashLoopBackOff,0,0,0,6,crash_loop
3,69.3,67.1,0,0,Error,0,0,0,6,probe_failure
3,48.0,98.4,0,0,Error,0,0,0,3,crash_loop
0,19.3,12.0,0,0,ErrImagePull,0,5,0,0,image_pull_error
4,61.9,88.2,0,132,Error,5,0,0,2,oom_killed
1,76.1,81.8,0,85,OOMKilled,2,0,0,3,oom_killed
0,3.8,16.8,0,0,Pending,0,0,0,0,image_pull_error
6,60.2,83.8,0,91,CrashLoopBackOff,3,0,0,4,oom_killed
10,90.3,67.0,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
8,69.8,63.3,0,0,CrashLoopBackOff,0,0,0,6,probe_failure
3,58.5,88.1,1,135,CrashLoopBackOff,3,0,0,1,oom_killed
0,5.4,7.3,0,1,Pending,0,6,0,1,image_pull_error
10,68.6,59.2,0,1,Error,0,0,0,4,probe_failure
0,1.4,21.1,0,0,ImagePullBackOff,0,1,0,0,image_pull_error
0,20.2,52.8,1,0,Running,0,0,0,1,healthy
0,6.6,19.0,0,0,ContainerCreating,0,0,9,0,scheduling_failure
0,12.3,22.2,0,0,ContainerCreating,0,0,5,0,scheduling_failure
0,36.4,54.3,1,0,Running,0,0,0,0,healthy
0,40.3,54.6,1,0,Running,0,0,0,1,healthy
0,21.1,41.8,1,0,Running,0,0,0,0,healthy
0,24.5,27.2,1,0,Running,0,0,0,0,healthy
1,55.1,73.0,0,1,Error,0,0,0,6,probe_failure
3,67.4,96.9,0,140,OOMKilled,3,0,0,3,oom_killed
1,48.5,85.0,0,93,Error,2,0,0,2,oom_killed
8,77.9,71.5,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
1,19.5,38.2,0,1,CrashLoopBackOff,0,0,0,1,probe_failure
3,95.8,62.7,0,1,Error,0,0,0,9,crash_loop
0,22.7,32.2,1,0,Unknown,0,0,0,0,healthy
15,61.0,64.8,0,3,Running,0,0,0,6,crash_loop
0,9.2,45.4,1,0,Running,0,0,0,0,healthy
7,71.2,65.8,0,1,Error,0,0,0,3,probe_failure
9,85.8,83.9,0,1,Error,0,0,0,4,probe_failure
10,71.7,54.6,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
0,21.3,56.2,1,0,Running,0,0,0,0,healthy
6,80.9,62.8,0,1,Error,0,0,0,2,probe_failure
1,47.4,62.9,0,0,Error,0,0,0,2,probe_failure
1,46.2,92.8,0,139,OOMKilled,2,0,0,3,oom_killed
0,3.0,15.0,0,0,Pending,0,0,7,1,scheduling_failure
1,44.0,23.5,1,0,Running,0,0,0,0,healthy
0,2.4,15.4,0,0,ContainerCreating,0,0,9,0,scheduling_failure
9,76.8,88.3,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
0,7.6,12.0,0,0,Unschedulable,0,0,5,0,scheduling_failure
4,63.3,100.0,0,135,OOMKilled,3,0,0,1,oom_killed
2,40.7,51.2,1,1,Error,0,0,0,5,probe_failure
7,79.7,77.9,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
0,1.2,26.4,1,0,Running,0,0,0,1,healthy
8,81.6,73.2,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,21.4,40.2,1,0,Running,0,0,0,0,healthy
1,24.3,62.9,1,0,Running,0,0,0,0,healthy
3,64.0,100.0,0,136,Error,4,0,0,4,oom_killed
7,81.4,67.7,0,1,Error,0,0,0,6,probe_failure
0,29.0,52.5,1,0,Running,0,0,0,0,healthy
0,9.2,21.4,0,0,ContainerCreating,0,0,5,0,scheduling_failure
3,32.0,90.6,0,89,OOMKilled,3,0,0,1,oom_killed
0,47.3,24.7,1,0,Running,0,0,0,1,healthy
0,33.2,55.4,1,0,Running,0,0,0,0,healthy
0,3.0,28.8,0,0,Pending,0,4,0,0,image_pull_error
5,61.1,79.9,0,2,CrashLoopBackOff,0,0,0,1,crash_loop
0,15.3,12.2,0,0,ContainerCreating,0,0,4,1,scheduling_failure
8,79.0,86.7,0,1,Error,0,0,0,3,probe_failure
1,31.4,61.1,0,1,CrashLoopBackOff,0,0,0,7,probe_failure
1,56.6,41.2,1,0,Running,0,0,0,0,healthy
1,9.9,44.7,1,0,Running,0,0,0,0,healthy
16,91.7,40.7,1,0,Running,0,0,0,5,crash_loop
0,19.1,49.1,1,0,Running,0,0,0,0,healthy
2,65.5,99.4,0,142,Error,3,0,0,3,oom_killed
0,42.3,31.0,1,0,Running,0,0,0,0,healthy
9,79.2,60.0,0,2,CrashLoopBackOff,0,0,0,3,probe_failure
1,0.0,26.9,1,0,Running,0,0,0,0,healthy
0,19.7,44.8,1,0,Running,0,0,0,0,healthy
9,82.4,69.6,1,2,CrashLoopBackOff,0,0,0,4,probe_failure
0,13.7,24.4,1,0,Running,0,0,0,0,healthy
3,58.5,95.1,0,132,OOMKilled,4,0,0,0,oom_killed
1,45.4,39.8,1,0,Running,0,0,0,0,healthy
0,12.7,42.8,1,0,Running,0,0,0,0,healthy
11,72.9,65.8,0,1,Error,0,0,0,10,crash_loop
0,21.7,41.1,1,0,Unknown,0,0,0,1,healthy
8,67.6,90.1,0,1,Error,0,0,0,3,probe_failure
9,88.2,68.0,0,0,CrashLoopBackOff,0,0,0,5,probe_failure
1,11.3,23.4,1,0,Pending,0,7,0,0,image_pull_error
7,72.2,70.2,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
0,22.8,52.2,1,0,Running,0,0,0,0,healthy
0,12.6,19.7,0,0,ContainerCreating,0,0,6,0,scheduling_failure
1,13.9,20.1,1,0,ImagePullBackOff,0,9,0,1,image_pull_error
0,9.8,46.5,1,0,Unknown,0,0,0,0,healthy
12,54.2,74.6,0,2,CrashLoopBackOff,0,0,0,4,crash_loop
0,4.6,3.8,0,0,ContainerCreating,0,0,6,0,scheduling_failure
0,23.7,28.3,1,0,Running,0,0,0,0,healthy
0,9.4,47.0,1,0,Running,0,0,0,0,healthy
0,35.3,19.4,1,0,Running,0,0,0,0,healthy
0,19.0,16.6,0,0,ImagePullBackOff,0,1,0,0,image_pull_error
1,8.2,39.1,1,0,Unknown,0,0,0,0,scheduling_failure
0,65.7,71.0,0,0,CrashLoopBackOff,0,0,0,7,crash_loop
7,62.9,76.8,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
1,12.3,61.5,1,0,Running,0,0,0,0,healthy
0,5.8,51.4,1,0,Running,0,0,0,0,healthy
7,71.2,71.6,0,1,CrashLoopBackOff,0,0,0,6,probe_failure
4,42.9,78.5,0,80,CrashLoopBackOff,3,0,0,2,oom_killed
0,9.2,15.3,0,0,Pending,0,0,7,1,scheduling_failure
9,75.5,64.1,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
7,65.0,62.1,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
9,90.0,60.2,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
7,83.6,66.7,0,1,Error,0,0,0,3,probe_failure
0,10.5,18.4,0,0,Pending,0,7,0,0,image_pull_error
0,38.2,19.7,1,0,Running,0,0,0,0,healthy
1,46.4,34.8,1,0,Unknown,0,0,0,0,healthy
0,32.3,36.9,1,0,Running,0,0,0,0,healthy
7,66.2,45.5,0,2,Error,0,0,0,0,crash_loop
4,82.0,74.3,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
0,34.7,45.2,1,0,Unknown,0,0,0,1,oom_killed
0,14.1,12.5,0,0,Pending,0,0,5,0,scheduling_failure
1,16.2,15.4,0,0,Pending,0,6,0,0,image_pull_error
10,71.3,58.3,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
0,35.3,37.8,1,0,Running,0,0,0,0,healthy
0,17.6,40.1,1,0,Unknown,0,0,0,0,healthy
5,65.3,78.7,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
5,67.7,78.5,0,85,OOMKilled,5,0,0,3,oom_killed
8,74.6,72.7,0,2,Error,0,0,0,5,probe_failure
8,34.1,69.6,0,0,Running,0,0,0,4,crash_loop
0,40.5,14.1,1,0,Unknown,0,0,0,0,healthy
7,45.3,79.7,0,0,Error,0,0,0,6,crash_loop
7,71.3,96.3,0,2,CrashLoopBackOff,0,0,0,4,crash_loop
0,25.7,27.0,1,0,Running,0,0,0,0,healthy
6,59.2,73.2,0,0,Error,0,0,0,3,crash_loop
7,77.5,68.3,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,12.3,12.9,0,0,Pending,0,0,9,0,scheduling_failure
0,3.5,13.6,0,0,Pending,0,0,6,0,scheduling_failure
1,15.9,28.5,1,0,Running,0,0,0,0,healthy
8,68.2,81.8,0,2,CrashLoopBackOff,0,0,0,4,probe_failure
3,84.7,60.8,0,0,CrashLoopBackOff,0,0,0,8,probe_failure
1,27.2,65.5,0,0,Running,0,0,0,0,healthy
0,5.3,19.5,0,0,ContainerCreating,0,0,5,0,scheduling_failure
0,18.6,14.2,0,0,ImagePullBackOff,0,0,0,0,image_pull_error
8,81.3,71.4,0,1,CrashLoopBackOff,0,0,0,0,crash_loop
10,52.7,100.0,0,1,CrashLoopBackOff,0,0,0,7,crash_loop
2,65.8,62.0,0,1,CrashLoopBackOff,0,0,0,2,probe_failure
5,27.4,100.0,0,89,OOMKilled,0,0,0,2,oom_killed
8,74.5,67.3,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
1,0.7,12.6,0,0,Unschedulable,0,0,9,1,scheduling_failure
2,52.9,57.7,0,1,Running,0,0,0,0,probe_failure
0,22.3,42.4,1,0,Running,0,0,0,0,healthy
0,42.9,46.6,1,0,Running,0,0,0,1,healthy
8,80.1,73.4,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
4,43.6,96.9,0,134,CrashLoopBackOff,2,0,0,3,oom_killed
0,9.8,30.3,1,0,Unknown,0,0,0,0,healthy
0,6.9,18.4,0,0,Pending,0,0,6,1,scheduling_failure
11,73.5,79.1,0,0,Error,0,0,0,6,probe_failure
2,26.4,100.0,0,0,Running,0,0,0,2,crash_loop
8,45.7,49.8,0,0,Error,0,0,0,4,crash_loop
10,78.3,72.9,0,1,Error,0,0,0,7,probe_failure
6,60.4,62.0,0,1,Error,0,0,0,6,probe_failure
0,15.1,21.2,0,0,Pending,0,0,0,0,scheduling_failure
4,43.2,100.0,0,139,Error,4,0,0,3,oom_killed
0,46.4,69.7,1,0,Unknown,0,0,0,0,healthy
1,1.9,18.4,0,0,ErrImagePull,0,5,0,0,image_pull_error
9,45.0,51.9,1,1,Running,0,0,0,11,crash_loop
6,83.2,53.0,0,0,CrashLoopBackOff,0,0,0,5,crash_loop
2,22.7,61.2,1,2,Error,0,0,0,3,probe_failure
6,73.8,80.2,0,1,Error,0,0,0,4,probe_failure
0,9.7,14.1,0,0,ContainerCreating,0,0,5,0,scheduling_failure
0,41.0,58.7,1,0,Running,0,0,0,0,healthy
2,50.0,94.4,0,136,CrashLoopBackOff,3,0,0,1,oom_killed
1,14.7,36.3,1,0,Running,0,0,0,0,healthy
11,72.9,70.5,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,8.8,9.8,0,0,Pending,0,0,8,0,scheduling_failure
7,88.3,66.8,0,1,Error,0,0,0,4,probe_failure
8,74.1,78.6,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
10,87.8,67.9,0,1,Error,0,0,0,4,probe_failure
10,85.3,73.1,0,1,Error,0,0,0,2,probe_failure
8,75.7,86.0,0,1,Error,0,0,0,5,probe_failure
9,86.4,72.8,0,0,CrashLoopBackOff,0,0,0,4,probe_failure
2,39.4,55.8,0,0,CrashLoopBackOff,0,0,0,2,probe_failure
9,81.3,74.3,0,1,Error,0,0,0,2,probe_failure
11,74.4,60.1,0,0,CrashLoopBackOff,0,0,0,3,probe_failure
0,0.0,29.7,0,0,ErrImagePull,0,4,0,1,image_pull_error
3,48.9,82.3,0,94,Error,2,0,0,0,oom_killed
4,82.7,72.7,0,1,Error,0,0,0,4,probe_failure
9,71.8,78.5,0,1,Error,0,0,0,5,probe_failure
4,55.7,67.7,0,0,Running,0,0,0,6,probe_failure
13,75.4,58.0,0,2,CrashLoopBackOff,0,0,0,4,crash_loop
8,75.0,68.4,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,29.1,54.6,1,0,Running,0,0,0,1,healthy
12,74.8,58.2,0,0,CrashLoopBackOff,0,0,0,5,probe_failure
0,4.3,38.3,1,0,Unknown,0,0,0,0,healthy
9,78.9,74.7,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
8,75.0,70.2,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
8,72.5,65.8,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
9,0.0,50.7,0,2,Running,0,0,0,8,crash_loop
2,60.0,48.7,0,0,CrashLoopBackOff,0,0,0,3,probe_failure
0,40.9,31.3,1,0,Running,0,0,0,1,healthy
2,14.7,66.4,1,0,CrashLoopBackOff,0,0,0,4,probe_failure
2,68.7,63.7,0,0,Error,0,0,0,4,probe_failure
7,55.2,54.9,0,2,Running,0,0,0,3,crash_loop
10,73.9,84.2,0,0,Error,0,0,0,5,probe_failure
8,69.1,71.8,0,1,Error,0,0,0,4,probe_failure
0,40.2,49.6,1,0,Running,0,0,0,7,probe_failure
5,87.2,79.4,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
4,61.5,98.7,0,135,Error,2,0,0,1,oom_killed
8,80.4,79.6,0,1,Error,0,0,0,3,probe_failure
0,11.6,9.4,0,0,Pending,0,7,0,0,image_pull_error
4,52.4,81.5,0,138,CrashLoopBackOff,1,0,0,3,oom_killed
1,12.9,21.5,0,0,ContainerCreating,0,0,9,0,scheduling_failure
10,82.9,68.7,0,1,CrashLoopBackOff,0,0,0,5,probe_failure
0,32.6,39.8,1,0,Unknown,0,0,0,0,healthy
9,88.5,88.6,0,2,Error,0,0,0,2,crash_loop
1,29.3,51.7,1,0,Running,0,0,0,0,healthy
8,69.3,72.1,0,1,Error,0,0,0,4,probe_failure
0,36.4,41.6,1,0,Running,0,0,0,0,healthy
2,29.1,50.8,0,0,Running,0,0,0,2,probe_failure
0,44.8,65.2,1,0,Running,0,0,0,0,healthy
10,42.1,71.6,0,0,CrashLoopBackOff,0,0,0,7,crash_loop
0,18.5,35.9,1,0,Running,0,0,0,0,healthy
0,2.6,17.1,0,0,ContainerCreating,0,0,3,0,scheduling_failure
2,62.3,54.3,0,0,Running,0,0,0,3,probe_failure
0,6.3,15.3,0,0,ContainerCreating,0,0,5,0,scheduling_failure
0,0.8,10.8,0,0,ImagePullBackOff,0,5,0,0,image_pull_error
0,81.2,40.6,1,1,Running,0,0,0,2,crash_loop
0,11.0,39.4,0,0,Running,0,0,0,0,healthy
0,25.2,32.0,1,0,Running,0,0,0,1,healthy
1,49.9,58.8,0,0,CrashLoopBackOff,0,0,0,5,probe_failure
1,50.7,59.9,0,1,CrashLoopBackOff,0,0,0,6,probe_failure
0,21.4,16.1,0,1,Pending,0,2,0,0,image_pull_error
14,60.1,59.9,0,1,Running,0,0,0,4,crash_loop
9,84.8,69.9,0,1,CrashLoopBackOff,0,0,0,3,probe_failure
9,86.5,67.6,0,1,Error,0,0,0,4,probe_failure
0,29.9,45.1,1,0,Running,0,0,0,1,healthy
0,11.9,42.1,1,0,Running,0,0,0,0,healthy
1,49.7,42.8,1,0,Running,0,0,0,0,healthy
1,7.4,24.2,1,0,Running,0,0,0,0,healthy
1,53.7,48.4,1,0,Unknown,0,0,0,0,healthy
9,34.9,93.3,0,1,Running,0,0,0,3,crash_loop
7,65.7,64.5,0,1,Running,0,0,0,2,crash_loop
0,5.1,22.7,0,0,Pending,0,0,5,0,scheduling_failure
1,36.8,49.2,1,0,Unknown,0,0,0,0,healthy
12,79.4,81.0,0,1,CrashLoopBackOff,0,0,0,4,probe_failure
0,25.5,31.2,1,0,Unknown,0,0,0,0,healthy
0,76.4,67.4,0,1,CrashLoopBackOff,0,0,0,5,crash_loop
0,12.1,45.4,1,0,Running,0,0,0,0,healthy
0,17.7,6.7,1,1,ErrImagePull,0,6,0,1,image_pull_error
1,15.8,19.8,0,0,ContainerCreating,0,0,3,0,scheduling_failure
0,48.5,29.8,1,0,Running,0,0,0,0,healthy
9,76.9,76.1,0,1,Error,0,0,0,3,probe_failure
0,28.4,62.3,1,0,Running,0,0,0,0,healthy
1,26.6,41.3,1,0,Unknown,0,0,0,0,healthy
0,4.0,15.6,0,0,Pending,0,0,5,1,scheduling_failure
1,11.0,32.4,0,0,ContainerCreating,0,0,3,0,scheduling_failure
3,29.4,57.4,0,142,CrashLoopBackOff,4,0,0,1,oom_killed
4,60.1,92.4,0,136,CrashLoopBackOff,6,0,0,2,oom_killed
0,4.0,22.4,0,0,ErrImagePull,0,3,0,0,image_pull_error
4,57.2,86.0,0,96,Error,2,0,0,2,oom_killed
5,47.0,69.3,0,1,Running,0,0,0,9,probe_failure
0,16.5,14.4,0,0,ErrImagePull,0,5,0,0,image_pull_error
8,78.4,82.8,0,1,Error,0,0,0,4,probe_failure
1,25.1,36.0,1,0,Running,0,0,0,0,healthy
